,Date,Coal_Future_Price
4063,2023-02-17,136.5
4064,2023-02-18,136.5
4065,2023-02-19,136.5
4066,2023-02-20,136.5
4067,2023-02-21,137.0
4068,2023-02-22,137.15
4069,2023-02-23,139.0
4070,2023-02-24,137.9
4071,2023-02-25,137.9
4072,2023-02-26,137.9
4073,2023-02-27,148.15
4074,2023-02-28,145.9
4075,2023-03-01,143.85
4076,2023-03-02,141.4
4077,2023-03-03,131.75
4078,2023-03-04,131.75
4079,2023-03-05,131.75
4080,2023-03-06,123.0
4081,2023-03-07,124.5
4082,2023-03-08,123.35
4083,2023-03-09,126.75
4084,2023-03-10,135.0
4085,2023-03-11,135.0
4086,2023-03-12,135.0
4087,2023-03-13,138.65
4088,2023-03-14,141.0
4089,2023-03-15,138.0
4090,2023-03-16,138.0
4091,2023-03-17,134.5
4092,2023-03-18,134.5
4093,2023-03-19,134.5
4094,2023-03-20,134.5
4095,2023-03-21,139.0
4096,2023-03-22,137.1
4097,2023-03-23,135.8
4098,2023-03-24,135.15
4099,2023-03-25,135.15
4100,2023-03-26,135.15
4101,2023-03-27,136.75
4102,2023-03-28,137.8
4103,2023-03-29,137.75
4104,2023-03-30,137.9
4105,2023-03-31,137.8
4106,2023-04-01,137.8
4107,2023-04-02,137.8
4108,2023-04-03,149.0
4109,2023-04-04,144.05
4110,2023-04-05,139.0
4111,2023-04-06,135.1
4112,2023-04-07,135.1
4113,2023-04-08,135.1
4114,2023-04-09,135.1
4115,2023-04-10,135.1
4116,2023-04-11,129.45
4117,2023-04-12,133.8
4118,2023-04-13,134.4
4119,2023-04-14,135.9
4120,2023-04-15,135.9
4121,2023-04-16,135.9
4122,2023-04-17,136.0
4123,2023-04-18,137.05
4124,2023-04-19,138.0
4125,2023-04-20,138.65
4126,2023-04-21,139.25
4127,2023-04-22,139.25
4128,2023-04-23,139.25
4129,2023-04-24,138.75
4130,2023-04-25,140.0
4131,2023-04-26,140.15
4132,2023-04-27,140.0
4133,2023-04-28,140.0
4134,2023-04-29,140.0
4135,2023-04-30,140.0
4136,2023-05-01,136.4
4137,2023-05-02,136.1
4138,2023-05-03,131.5
4139,2023-05-04,125.3
4140,2023-05-05,127.15
4141,2023-05-06,127.15
4142,2023-05-07,127.15
4143,2023-05-08,127.15
4144,2023-05-09,125.0
4145,2023-05-10,122.45
4146,2023-05-11,119.1
4147,2023-05-12,119.45
4148,2023-05-13,119.45
4149,2023-05-14,119.45
4150,2023-05-15,118.15
4151,2023-05-16,117.5
4152,2023-05-17,118.5
4153,2023-05-18,116.9
4154,2023-05-19,118.7
4155,2023-05-20,118.7
4156,2023-05-21,118.7
4157,2023-05-22,119.0
4158,2023-05-23,119.0
4159,2023-05-24,118.4
4160,2023-05-25,118.65
4161,2023-05-26,118.1
4162,2023-05-27,118.1
4163,2023-05-28,118.1
4164,2023-05-29,98.95
4165,2023-05-30,93.0
4166,2023-05-31,95.5
4167,2023-06-01,93.95
4168,2023-06-02,100.85
4169,2023-06-03,100.85
4170,2023-06-04,100.85
4171,2023-06-05,111.0
4172,2023-06-06,106.65
4173,2023-06-07,110.0
4174,2023-06-08,112.9
4175,2023-06-09,115.75
4176,2023-06-10,115.75
4177,2023-06-11,115.75
4178,2023-06-12,114.65
4179,2023-06-13,117.5
4180,2023-06-14,116.4
4181,2023-06-15,116.45
4182,2023-06-16,115.05
4183,2023-06-17,115.05
4184,2023-06-18,115.05
4185,2023-06-19,114.05
4186,2023-06-20,117.2
4187,2023-06-21,116.75
4188,2023-06-22,115.15
4189,2023-06-23,114.6
4190,2023-06-24,114.6
4191,2023-06-25,114.6
4192,2023-06-26,115.0
4193,2023-06-27,115.0
4194,2023-06-28,115.0
4195,2023-06-29,114.9
4196,2023-06-30,115.5
4197,2023-07-01,115.5
4198,2023-07-02,115.5
4199,2023-07-03,121.45
4200,2023-07-04,123.3
4201,2023-07-05,123.6
4202,2023-07-06,117.25
4203,2023-07-07,116.35
4204,2023-07-08,116.35
4205,2023-07-09,116.35
4206,2023-07-10,110.95
4207,2023-07-11,105.9
4208,2023-07-12,104.05
4209,2023-07-13,103.65
4210,2023-07-14,104.15
4211,2023-07-15,104.15
4212,2023-07-16,104.15
4213,2023-07-17,104.0
4214,2023-07-18,108.95
4215,2023-07-19,108.0
4216,2023-07-20,109.75
4217,2023-07-21,110.5
4218,2023-07-22,110.5
4219,2023-07-23,110.5
4220,2023-07-24,111.05
4221,2023-07-25,111.15
4222,2023-07-26,111.25
4223,2023-07-27,111.0
4224,2023-07-28,110.75
4225,2023-07-29,110.75
4226,2023-07-30,110.75
4227,2023-07-31,105.25
4228,2023-08-01,104.2
4229,2023-08-02,105.25
4230,2023-08-03,108.5
4231,2023-08-04,108.25
4232,2023-08-05,108.25
4233,2023-08-06,108.25
4234,2023-08-07,112.25
4235,2023-08-08,114.75
4236,2023-08-09,115.85
4237,2023-08-10,117.5
4238,2023-08-11,116.5
4239,2023-08-12,116.5
4240,2023-08-13,116.5
4241,2023-08-14,115.6
4242,2023-08-15,116.75
4243,2023-08-16,115.85
4244,2023-08-17,116.0
4245,2023-08-18,116.75
4246,2023-08-19,116.75
4247,2023-08-20,116.75
4248,2023-08-21,118.5
4249,2023-08-22,118.8
4250,2023-08-23,118.25
4251,2023-08-24,118.15
4252,2023-08-25,117.75
4253,2023-08-26,117.75
4254,2023-08-27,117.75
4255,2023-08-28,124.5
4256,2023-08-29,123.1
4257,2023-08-30,122.25
4258,2023-08-31,118.75
4259,2023-09-01,116.9
4260,2023-09-02,116.9
4261,2023-09-03,116.9
4262,2023-09-04,117.3
4263,2023-09-05,119.35
4264,2023-09-06,116.5
4265,2023-09-07,116.65
4266,2023-09-08,116.85
4267,2023-09-09,116.85
4268,2023-09-10,116.85
4269,2023-09-11,117.2
4270,2023-09-12,118.85
