,Date,Shipping_price,Gas_consumtion
3050,2018-05-12,"1 476,000","1546,266272"
3051,2018-05-13,"1 476,000","1530,673353"
3052,2018-05-14,"1 476,000","1574,672818"
3053,2018-05-15,"1 468,000","1616,436779"
3054,2018-05-16,"1 403,000","1755,363973"
3055,2018-05-17,"1 305,000","1907,37809"
3056,2018-05-18,"1 273,000","1898,677653"
3057,2018-05-19,"1 239,000","1796,439283"
3058,2018-05-20,"1 239,000","1439,544052"
3059,2018-05-21,"1 239,000","1374,45437"
3060,2018-05-22,"1 199,000","1498,598334"
3061,2018-05-23,"1 162,000","1459,029146"
3062,2018-05-24,"1 109,000","1459,980644"
3063,2018-05-25,"1 077,000","1460,327135"
3064,2018-05-26,"1 057,000","1394,357461"
3065,2018-05-27,"1 057,000","1318,424249"
3066,2018-05-28,"1 057,000","1275,719067"
3067,2018-05-29,"1 057,000","1308,051186"
3068,2018-05-30,"1 042,000","1329,018459"
3069,2018-05-31,"1 090,000","1301,321328"
3070,2018-06-01,"1 156,000","1322,506707"
3071,2018-06-02,"1 193,000","1246,891124"
3072,2018-06-03,"1 193,000","1204,667042"
3073,2018-06-04,"1 193,000","1241,172476"
3074,2018-06-05,"1 249,000","1307,601327"
3075,2018-06-06,"1 340,000","1298,28094"
3076,2018-06-07,"1 395,000","1258,474926"
3077,2018-06-08,"1 391,000","1228,567215"
3078,2018-06-09,"1 387,000","1208,802714"
3079,2018-06-10,"1 387,000","1200,683081"
3080,2018-06-11,"1 387,000","1231,793583"
3081,2018-06-12,"1 390,000","1348,87869"
3082,2018-06-13,"1 404,000","1481,733453"
3083,2018-06-14,"1 433,000","1477,062556"
3084,2018-06-15,"1 445,000","1403,589997"
3085,2018-06-16,"1 442,000","1335,869628"
3086,2018-06-17,"1 442,000","1280,322076"
3087,2018-06-18,"1 442,000","1636,613975"
3088,2018-06-19,"1 419,000","1485,613827"
3089,2018-06-20,"1 373,000","1304,576297"
3090,2018-06-21,"1 347,000","1517,487435"
3091,2018-06-22,"1 341,000","1534,735492"
3092,2018-06-23,"1 333,000","1554,905675"
3093,2018-06-24,"1 333,000","1562,21118"
3094,2018-06-25,"1 333,000","1526,186696"
3095,2018-06-26,"1 323,000","1503,239407"
3096,2018-06-27,"1 309,000","1415,557769"
3097,2018-06-28,"1 329,000","1733,036514"
3098,2018-06-29,"1 385,000","1588,859614"
3099,2018-06-30,"1 422,000","1427,668116"
3100,2018-07-01,"1 422,000","1445,730826"
3101,2018-07-02,"1 422,000","1356,603179"
3102,2018-07-03,"1 476,000","1464,929135"
3103,2018-07-04,"1 567,000","1382,843568"
3104,2018-07-05,"1 612,000","1392,6402"
3105,2018-07-06,"1 622,000","1448,512701"
3106,2018-07-07,"1 609,000","1409,412178"
3107,2018-07-08,"1 609,000","1357,729515"
3108,2018-07-09,"1 609,000","1389,809103"
3109,2018-07-10,"1 555,000","1491,419707"
3110,2018-07-11,"1 586,000","1515,951933"
3111,2018-07-12,"1 632,000","1421,610765"
3112,2018-07-13,"1 666,000","1431,353162"
3113,2018-07-14,"1 695,000","1392,458258"
3114,2018-07-15,"1 695,000","1334,600479"
3115,2018-07-16,"1 695,000","1321,617527"
3116,2018-07-17,"1 721,000","1332,116924"
3117,2018-07-18,"1 688,000","1346,343818"
3118,2018-07-19,"1 657,000","1349,802833"
3119,2018-07-20,"1 689,000","1310,213107"
3120,2018-07-21,"1 718,000","1277,985275"
3121,2018-07-22,"1 718,000","1241,893809"
3122,2018-07-23,"1 718,000","1231,526998"
3123,2018-07-24,"1 774,000","1268,511711"
3124,2018-07-25,"1 772,000","1238,538615"
3125,2018-07-26,"1 708,000","1268,822197"
3126,2018-07-27,"1 676,000","1263,160477"
3127,2018-07-28,"1 703,000","1256,964961"
3128,2018-07-29,"1 703,000","1210,515134"
3129,2018-07-30,"1 703,000","1201,016572"
3130,2018-07-31,"1 747,000","1267,297866"
3131,2018-08-01,"1 760,000","1291,888307"
3132,2018-08-02,"1 756,000","1292,425133"
3133,2018-08-03,"1 773,000","1274,788652"
3134,2018-08-04,"1 773,000","1246,496195"
3135,2018-08-05,"1 773,000","1258,847367"
3136,2018-08-06,"1 773,000","1260,751399"
3137,2018-08-07,"1 732,000","1240,914427"
3138,2018-08-08,"1 704,000","1275,879856"
3139,2018-08-09,"1 694,000","1252,465447"
3140,2018-08-10,"1 691,000","1364,735212"
3141,2018-08-11,"1 709,000","1424,872049"
3142,2018-08-12,"1 709,000","1330,531044"
3143,2018-08-13,"1 709,000","1311,169253"
3144,2018-08-14,"1 725,000","1310,114627"
3145,2018-08-15,"1 727,000","1357,475114"
3146,2018-08-16,"1 720,000","1355,224395"
3147,2018-08-17,"1 723,000","1397,693017"
3148,2018-08-18,"1 727,000","1375,196458"
3149,2018-08-19,"1 727,000","1292,067496"
3150,2018-08-20,"1 727,000","1293,879911"
3151,2018-08-21,"1 736,000","1375,049382"
3152,2018-08-22,"1 735,000","1374,867093"
3153,2018-08-23,"1 709,000","1383,426348"
3154,2018-08-24,"1 697,000","1501,143768"
3155,2018-08-25,"1 684,000","1657,613715"
3156,2018-08-26,"1 684,000","1599,102493"
3157,2018-08-27,"1 684,000","1522,460746"
3158,2018-08-28,"1 684,000","1554,977199"
3159,2018-08-29,"1 661,000","1471,944011"
3160,2018-08-30,"1 614,000","1568,15649"
3161,2018-08-31,"1 579,000","1713,071146"
3162,2018-09-01,"1 557,000","1687,264475"
3163,2018-09-02,"1 557,000","1579,001224"
3164,2018-09-03,"1 557,000","1476,909339"
3165,2018-09-04,"1 513,000","1488,208954"
3166,2018-09-05,"1 477,000","1466,940505"
3167,2018-09-06,"1 484,000","1456,771589"
3168,2018-09-07,"1 490,000","1589,522373"
3169,2018-09-08,"1 482,000","1585,639374"
3170,2018-09-09,"1 482,000","1482,632798"
3171,2018-09-10,"1 482,000","1461,158445"
3172,2018-09-11,"1 439,000","1477,004384"
3173,2018-09-12,"1 411,000","1532,240217"
3174,2018-09-13,"1 382,000","1634,035985"
3175,2018-09-14,"1 366,000","1634,702392"
3176,2018-09-15,"1 357,000","1654,730005"
3177,2018-09-16,"1 357,000","1588,620425"
3178,2018-09-17,"1 357,000","1523,270202"
3179,2018-09-18,"1 356,000","1474,707878"
3180,2018-09-19,"1 373,000","1400,704048"
3181,2018-09-20,"1 396,000","1379,604948"
3182,2018-09-21,"1 413,000","1598,320042"
3183,2018-09-22,"1 434,000","1719,126321"
3184,2018-09-23,"1 434,000","1829,329551"
3185,2018-09-24,"1 434,000","2226,819214"
3186,2018-09-25,"1 450,000","2381,197427"
3187,2018-09-26,"1 503,000","2262,589923"
3188,2018-09-27,"1 524,000","2039,298284"
3189,2018-09-28,"1 540,000","2051,181607"
3190,2018-09-29,"1 555,000","2048,016939"
3191,2018-09-30,"1 555,000","2031,901991"
3192,2018-10-01,"1 555,000","2400,842796"
3193,2018-10-02,"1 570,000","2445,49648"
3194,2018-10-03,"1 574,000","2183,349328"
3195,2018-10-04,"1 554,000","2332,353706"
3196,2018-10-05,"1 536,000","2108,23935"
3197,2018-10-06,"1 530,000","1895,55568"
3198,2018-10-07,"1 530,000","1983,764582"
3199,2018-10-08,"1 530,000","2171,49774"
3200,2018-10-09,"1 503,000","2196,938442"
3201,2018-10-10,"1 493,000","2133,18904"
3202,2018-10-11,"1 515,000","1947,335385"
3203,2018-10-12,"1 579,000","1794,998459"
3204,2018-10-13,"1 584,000","1697,247043"
3205,2018-10-14,"1 584,000","1652,440395"
3206,2018-10-15,"1 584,000","1758,069279"
3207,2018-10-16,"1 578,000","1910,789653"
3208,2018-10-17,"1 554,000","2021,957459"
3209,2018-10-18,"1 565,000","2202,194786"
3210,2018-10-19,"1 576,000","2398,295833"
3211,2018-10-20,"1 579,000","2372,962421"
3212,2018-10-21,"1 579,000","2398,569529"
3213,2018-10-22,"1 579,000","2651,092692"
3214,2018-10-23,"1 577,000","2572,380288"
3215,2018-10-24,"1 546,000","2508,414269"
3216,2018-10-25,"1 516,000","2555,878088"
3217,2018-10-26,"1 519,000","2616,01279"
3218,2018-10-27,"1 522,000","2797,981211"
3219,2018-10-28,"1 522,000","3152,409577"
3220,2018-10-29,"1 522,000","3300,611084"
3221,2018-10-30,"1 513,000","3330,392206"
3222,2018-10-31,"1 490,000","3027,81217"
3223,2018-11-01,"1 470,000","2834,567687"
3224,2018-11-02,"1 457,000","3020,869928"
3225,2018-11-03,"1 428,000","2874,521768"
3226,2018-11-04,"1 428,000","2826,546751"
3227,2018-11-05,"1 428,000","2839,255622"
3228,2018-11-06,"1 395,000","2791,807573"
3229,2018-11-07,"1 304,000","2687,655708"
3230,2018-11-08,"1 231,000","2730,588022"
3231,2018-11-09,"1 147,000","2731,775208"
3232,2018-11-10,"1 125,000","2578,360605"
3233,2018-11-11,"1 125,000","2465,830534"
3234,2018-11-12,"1 125,000","2553,796788"
3235,2018-11-13,"1 064,000","2715,970703"
3236,2018-11-14,"1 009,000","2954,401425"
3237,2018-11-15,"1 020,000","3287,851764"
3238,2018-11-16,"1 031,000","3516,276194"
3239,2018-11-17,"1 023,000","3460,1301"
3240,2018-11-18,"1 023,000","3589,653663"
3241,2018-11-19,"1 023,000","3977,230626"
3242,2018-11-20,"1 003,000","4120,252921"
3243,2018-11-21,"1 008,000","4211,526695"
3244,2018-11-22,"1 018,000","4281,678021"
3245,2018-11-23,"1 093,000","4260,472738"
3246,2018-11-24,"1 217,000","3818,393405"
3247,2018-11-25,"1 217,000","3693,391134"
3248,2018-11-26,"1 217,000","3875,283821"
3249,2018-11-27,"1 339,000","4093,580972"
3250,2018-11-28,"1 330,000","4206,871141"
3251,2018-11-29,"1 281,000","4034,269027"
3252,2018-11-30,"1 231,000","3785,060693"
3253,2018-12-01,"1 203,000","3348,010453"
3254,2018-12-02,"1 203,000","2980,630424"
3255,2018-12-03,"1 203,000","2874,16616"
3256,2018-12-04,"1 237,000","3213,421892"
3257,2018-12-05,"1 296,000","3524,801922"
3258,2018-12-06,"1 339,000","3307,937132"
3259,2018-12-07,"1 372,000","3144,120318"
3260,2018-12-08,"1 385,000","2922,106121"
3261,2018-12-09,"1 385,000","2946,515535"
3262,2018-12-10,"1 385,000","3443,331372"
3263,2018-12-11,"1 364,000","3814,999451"
3264,2018-12-12,"1 353,000","4091,789338"
3265,2018-12-13,"1 365,000","4401,766099"
3266,2018-12-14,"1 401,000","4534,457214"
3267,2018-12-15,"1 406,000","4337,804225"
3268,2018-12-16,"1 406,000","4349,801388"
3269,2018-12-17,"1 406,000","4431,573932"
3270,2018-12-18,"1 395,000","4268,313596"
3271,2018-12-19,"1 378,000","4059,699875"
3272,2018-12-20,"1 318,000","3768,001175"
3273,2018-12-21,"1 279,000","3387,800149"
3274,2018-12-22,"1 271,000","3011,163975"
3275,2018-12-23,"1 271,000","2953,195845"
3276,2018-12-24,"1 271,000","3507,367108"
3277,2018-12-25,"1 282,000","3233,025967"
3278,2018-12-26,"1 282,000","3417,560278"
3279,2018-12-27,"1 282,000","4121,781216"
3280,2018-12-28,"1 282,000","3920,509888"
3281,2018-12-29,"1 282,000","3509,97338"
3282,2018-12-30,"1 282,000","3358,125508"
3283,2018-12-31,"1 282,000","3406,300857"
3284,2019-01-01,"1 282,000","3016,181765"
3285,2019-01-02,"1 282,000","3814,150906"
3286,2019-01-03,"1 267,000","4169,397509"
3287,2019-01-04,"1 260,000","4152,689236"
3288,2019-01-05,"1 247,000","3682,541217"
3289,2019-01-06,"1 247,000","3554,88061"
3290,2019-01-07,"1 247,000","3783,858902"
3291,2019-01-08,"1 262,000","3814,101295"
3292,2019-01-09,"1 238,000","4079,395747"
3293,2019-01-10,"1 189,000","4293,517855"
3294,2019-01-11,"1 169,000","4267,899874"
3295,2019-01-12,"1 147,000","3783,175489"
3296,2019-01-13,"1 147,000","3495,517597"
3297,2019-01-14,"1 147,000","3822,703998"
3298,2019-01-15,"1 096,000","3851,416667"
3299,2019-01-16,"1 055,000","3838,703879"
3300,2019-01-17,"1 077,000","4013,670144"
3301,2019-01-18,"1 112,000","4256,989326"
3302,2019-01-19,"1 092,000","4269,270019"
3303,2019-01-20,"1 092,000","4574,005795"
3304,2019-01-21,"1 092,000","5151,589392"
3305,2019-01-22,"1 036,000","5260,311253"
3306,2019-01-23,"982,000","5387,150239"
3307,2019-01-24,"939,000","5433,925678"
3308,2019-01-25,"905,000","5219,271569"
3309,2019-01-26,"852,000","4388,993941"
3310,2019-01-27,"852,000","3974,916668"
3311,2019-01-28,"852,000","4228,381907"
3312,2019-01-29,"797,000","4391,880079"
3313,2019-01-30,"721,000","4639,266887"
3314,2019-01-31,"668,000","4803,829756"
3315,2019-02-01,"645,000","4601,279019"
3316,2019-02-02,"634,000","4193,427502"
3317,2019-02-03,"634,000","4169,578311"
3318,2019-02-04,"634,000","4535,420353"
3319,2019-02-05,"629,000","4481,06469"
3320,2019-02-06,"629,000","4487,83342"
3321,2019-02-07,"610,000","4241,772378"
3322,2019-02-08,"601,000","3843,017098"
3323,2019-02-09,"595,000","3335,85855"
3324,2019-02-10,"595,000","3259,471511"
3325,2019-02-11,"595,000","3699,533305"
3326,2019-02-12,"598,000","3894,020552"
3327,2019-02-13,"608,000","3968,220693"
3328,2019-02-14,"628,000","3938,0649"
3329,2019-02-15,"639,000","3711,002948"
3330,2019-02-16,"643,000","3351,610879"
3331,2019-02-17,"643,000","3258,891865"
3332,2019-02-18,"643,000","3375,114338"
3333,2019-02-19,"635,000","3433,293593"
3334,2019-02-20,"622,000","3443,039717"
3335,2019-02-21,"630,000","3317,477293"
3336,2019-02-22,"634,000","3446,055674"
3337,2019-02-23,"637,000","3366,117014"
3338,2019-02-24,"637,000","3459,815839"
3339,2019-02-25,"637,000","3573,752007"
3340,2019-02-26,"649,000","3432,081285"
3341,2019-02-27,"651,000","3204,08353"
3342,2019-02-28,"658,000","3063,022809"
3343,2019-03-01,"664,000","3252,345447"
3344,2019-03-02,"669,000","3082,256741"
3345,2019-03-03,"669,000","2881,461202"
3346,2019-03-04,"669,000","3091,589104"
3347,2019-03-05,"663,000","3235,830466"
3348,2019-03-06,"664,000","3098,368846"
3349,2019-03-07,"657,000","3068,468094"
3350,2019-03-08,"649,000","3097,409061"
3351,2019-03-09,"645,000","3103,247648"
3352,2019-03-10,"645,000","3153,936095"
3353,2019-03-11,"645,000","3732,669293"
3354,2019-03-12,"647,000","3551,401802"
3355,2019-03-13,"654,000","3514,693148"
3356,2019-03-14,"677,000","3575,346486"
3357,2019-03-15,"730,000","3248,603782"
3358,2019-03-16,"721,000","2896,351564"
3359,2019-03-17,"721,000","2951,45339"
3360,2019-03-18,"721,000","3385,029389"
3361,2019-03-19,"712,000","3556,897222"
3362,2019-03-20,"709,000","3448,902322"
3363,2019-03-21,"695,000","3248,108985"
3364,2019-03-22,"690,000","2984,254454"
3365,2019-03-23,"689,000","2749,492323"
3366,2019-03-24,"689,000","2865,316362"
3367,2019-03-25,"689,000","3368,800465"
3368,2019-03-26,"683,000","3339,221625"
3369,2019-03-27,"690,000","3253,72301"
3370,2019-03-28,"692,000","3085,703922"
3371,2019-03-29,"689,000","2895,989544"
3372,2019-03-30,"685,000","2553,0236"
3373,2019-03-31,"685,000","2496,820534"
3374,2019-04-01,"685,000","2785,171936"
3375,2019-04-02,"674,000","2558,000268"
3376,2019-04-03,"672,000","2714,794373"
3377,2019-04-04,"699,000","2972,372204"
3378,2019-04-05,"711,000","2979,261985"
3379,2019-04-06,"714,000","2597,174643"
3380,2019-04-07,"714,000","2314,114997"
3381,2019-04-08,"714,000","2405,492819"
3382,2019-04-09,"725,000","2599,300145"
3383,2019-04-10,"734,000","2880,263353"
3384,2019-04-11,"728,000","3141,050583"
3385,2019-04-12,"726,000","3361,225475"
3386,2019-04-13,"738,000","3298,980802"
3387,2019-04-14,"738,000","3272,499671"
3388,2019-04-15,"738,000","3186,487564"
3389,2019-04-16,"749,000","2842,881204"
3390,2019-04-17,"767,000","2567,359325"
3391,2019-04-18,"790,000","2285,166428"
3392,2019-04-19,"821,000","1891,400811"
3393,2019-04-20,"821,000","1876,518534"
3394,2019-04-21,"821,000","1638,470174"
3395,2019-04-22,"821,000","1559,49075"
3396,2019-04-23,"821,000","1806,523244"
3397,2019-04-24,"850,000","1847,005368"
3398,2019-04-25,"869,000","1803,969708"
3399,2019-04-26,"889,000","2072,367702"
3400,2019-04-27,"913,000","2150,077024"
3401,2019-04-28,"913,000","2327,414217"
3402,2019-04-29,"913,000","2580,750016"
3403,2019-04-30,"1 011,000","2503,478887"
3404,2019-05-01,"1 031,000","2151,84437"
3405,2019-05-02,"1 032,000","2334,415043"
3406,2019-05-03,"985,000","2499,36179"
3407,2019-05-04,"936,000","2667,977098"
3408,2019-05-05,"936,000","2800,466633"
3409,2019-05-06,"936,000","2975,714362"
3410,2019-05-07,"936,000","2906,872017"
3411,2019-05-08,"940,000","2669,11976"
3412,2019-05-09,"974,000","2441,54293"
3413,2019-05-10,"1 013,000","2388,892586"
3414,2019-05-11,"1 026,000","2320,439959"
3415,2019-05-12,"1 026,000","2364,413004"
3416,2019-05-13,"1 026,000","2500,737392"
3417,2019-05-14,"1 043,000","2573,67213"
3418,2019-05-15,"1 032,000","2551,172379"
3419,2019-05-16,"1 032,000","2519,336663"
3420,2019-05-17,"1 040,000","2317,273766"
3421,2019-05-18,"1 041,000","1977,415121"
3422,2019-05-19,"1 041,000","1772,487521"
3423,2019-05-20,"1 041,000","1782,62235"
3424,2019-05-21,"1 049,000","1932,484715"
3425,2019-05-22,"1 059,000","2043,911677"
3426,2019-05-23,"1 068,000","1952,580072"
3427,2019-05-24,"1 066,000","1833,844326"
3428,2019-05-25,"1 082,000","1838,905533"
3429,2019-05-26,"1 082,000","1703,679076"
3430,2019-05-27,"1 082,000","1690,187461"
3431,2019-05-28,"1 082,000","1995,233591"
3432,2019-05-29,"1 107,000","2053,816884"
3433,2019-05-30,"1 097,000","1699,157719"
3434,2019-05-31,"1 096,000","1709,338979"
3435,2019-06-01,"1 103,000","1551,321173"
3436,2019-06-02,"1 103,000","1381,008842"
3437,2019-06-03,"1 103,000","1371,092986"
3438,2019-06-04,"1 122,000","1420,900224"
3439,2019-06-05,"1 141,000","1428,413365"
3440,2019-06-06,"1 138,000","1656,070797"
3441,2019-06-07,"1 138,000","1620,056322"
3442,2019-06-08,"1 125,000","1589,309589"
3443,2019-06-09,"1 125,000","1259,618786"
3444,2019-06-10,"1 125,000","1244,521487"
3445,2019-06-11,"1 105,000","1488,348396"
3446,2019-06-12,"1 080,000","1588,386938"
3447,2019-06-13,"1 062,000","1617,804887"
3448,2019-06-14,"1 085,000","1483,312366"
3449,2019-06-15,"1 093,000","1529,167003"
3450,2019-06-16,"1 093,000","1441,222464"
3451,2019-06-17,"1 093,000","1392,069289"
3452,2019-06-18,"1 135,000","1453,41284"
3453,2019-06-19,"1 179,000","1445,945435"
3454,2019-06-20,"1 194,000","1418,91828"
3455,2019-06-21,"1 239,000","1532,896731"
3456,2019-06-22,"1 258,000","1513,821333"
3457,2019-06-23,"1 258,000","1392,842182"
3458,2019-06-24,"1 258,000","1313,374961"
3459,2019-06-25,"1 280,000","1362,903431"
3460,2019-06-26,"1 317,000","1430,543655"
3461,2019-06-27,"1 340,000","1488,666388"
3462,2019-06-28,"1 354,000","1527,324237"
3463,2019-06-29,"1 381,000","1463,208325"
3464,2019-06-30,"1 381,000","1334,593451"
3465,2019-07-01,"1 381,000","1316,655816"
3466,2019-07-02,"1 446,000","1495,667595"
3467,2019-07-03,"1 549,000","1597,351269"
3468,2019-07-04,"1 700,000","1544,326228"
3469,2019-07-05,"1 740,000","1500,898809"
3470,2019-07-06,"1 725,000","1507,214182"
3471,2019-07-07,"1 725,000","1489,505464"
3472,2019-07-08,"1 725,000","1605,399035"
3473,2019-07-09,"1 759,000","1747,280339"
3474,2019-07-10,"1 777,000","1710,97561"
3475,2019-07-11,"1 816,000","1627,408251"
3476,2019-07-12,"1 865,000","1619,116759"
3477,2019-07-13,"1 928,000","1565,564022"
3478,2019-07-14,"1 928,000","1513,402583"
3479,2019-07-15,"1 928,000","1564,24329"
3480,2019-07-16,"2 011,000","1629,616537"
3481,2019-07-17,"2 064,000","1615,316621"
3482,2019-07-18,"2 130,000","1530,336916"
3483,2019-07-19,"2 170,000","1482,124507"
3484,2019-07-20,"2 191,000","1444,816416"
3485,2019-07-21,"2 191,000","1357,023608"
3486,2019-07-22,"2 191,000","1346,475758"
3487,2019-07-23,"2 165,000","1397,859124"
3488,2019-07-24,"2 014,000","1414,856738"
3489,2019-07-25,"1 947,000","1416,519442"
3490,2019-07-26,"1 937,000","1398,51853"
3491,2019-07-27,"1 922,000","1365,843733"
3492,2019-07-28,"1 922,000","1305,10345"
3493,2019-07-29,"1 922,000","1298,069444"
3494,2019-07-30,"1 899,000","1384,762663"
3495,2019-07-31,"1 868,000","1464,081804"
3496,2019-08-01,"1 812,000","1479,875355"
3497,2019-08-02,"1 788,000","1481,503823"
3498,2019-08-03,"1 774,000","1461,513662"
3499,2019-08-04,"1 774,000","1394,400125"
3500,2019-08-05,"1 774,000","1334,668015"
3501,2019-08-06,"1 734,000","1389,536216"
3502,2019-08-07,"1 712,000","1427,701089"
3503,2019-08-08,"1 720,000","1484,917014"
3504,2019-08-09,"1 748,000","1385,835652"
3505,2019-08-10,"1 774,000","1387,422065"
3506,2019-08-11,"1 774,000","1312,215057"
3507,2019-08-12,"1 774,000","1379,500509"
3508,2019-08-13,"1 864,000","1614,889239"
3509,2019-08-14,"1 950,000","1634,142992"
3510,2019-08-15,"2 047,000","1616,967951"
3511,2019-08-16,"2 088,000","1519,268926"
3512,2019-08-17,"2 067,000","1443,55632"
3513,2019-08-18,"2 067,000","1372,005969"
3514,2019-08-19,"2 067,000","1385,563545"
3515,2019-08-20,"2 059,000","1563,900046"
3516,2019-08-21,"2 061,000","1629,171346"
3517,2019-08-22,"2 118,000","1629,774109"
3518,2019-08-23,"2 168,000","1551,537462"
3519,2019-08-24,"2 213,000","1435,133739"
3520,2019-08-25,"2 213,000","1321,790341"
3521,2019-08-26,"2 213,000","1272,90215"
3522,2019-08-27,"2 213,000","1352,843754"
3523,2019-08-28,"2 267,000","1362,345641"
3524,2019-08-29,"2 277,000","1418,579186"
3525,2019-08-30,"2 378,000","1386,532353"
3526,2019-08-31,"2 442,000","1406,834789"
3527,2019-09-01,"2 442,000","1369,879618"
3528,2019-09-02,"2 442,000","1523,141676"
3529,2019-09-03,"2 501,000","1596,164012"
3530,2019-09-04,"2 518,000","1617,098842"
3531,2019-09-05,"2 499,000","1837,532049"
3532,2019-09-06,"2 462,000","1843,55961"
3533,2019-09-07,"2 422,000","1802,204713"
3534,2019-09-08,"2 422,000","1831,729451"
3535,2019-09-09,"2 422,000","1958,138248"
3536,2019-09-10,"2 393,000","1553,923298"
3537,2019-09-11,"2 366,000","1432,110564"
3538,2019-09-12,"2 331,000","1355,805004"
